,qinst,qinst_ac,qr,qsim,qsim_ac
67,0.15883062803911155,43.82392183464306,59.239919982382744,0.15519533748789233,44.47658211664051
68,0.156986304837327,42.52775174171885,58.809925370107045,0.15895884082745565,43.32872058015171
69,0.2192294070766848,40.37469260768958,58.468605668723875,0.18123887424002175,41.426532543222244
70,0.7029710997705705,47.04202371366972,58.79188956598872,0.42124092827476567,42.502840607142105
71,0.8140844543812088,52.506733954226085,60.48340405911394,0.8114936519332359,50.80460367034646
72,0.6304646509385506,49.76448012040115,62.19829248223831,0.7315571865273232,51.559811156901965
73,0.45078470759655076,46.661567638505616,63.04493700747989,0.5366445708088816,47.97183272824979
74,0.3384101091426536,58.872734855770986,62.61689950362681,0.38934546073688625,51.092074081517694
75,0.2706017353666403,105.37677682632284,61.218039652163675,0.3020382250424992,78.79525323457497
76,0.21944010522335822,132.71823278019463,59.46434182311908,0.24429444219894,123.16760568282695
77,0.18597080718652897,147.38731350587773,57.845320476390945,0.20120147882079206,139.411445973065
78,0.15865056330525407,141.80060637138268,56.69475136581984,0.17227099799057718,147.18524567791894
79,0.13724971353419846,123.85691033505316,56.272055844876355,0.14736845213188435,133.20304596801827
80,0.1473702804701585,135.2301673514371,56.96767273817852,0.13935539462781538,126.17021004791705
81,0.1385433813105855,119.57203150434297,59.13587704200775,0.14600815574665463,131.71419682474573
82,0.12036350582379465,95.38884859770758,62.3838852131801,0.12921904575955345,106.40847248213382
83,0.10854975651355372,79.42793326573025,66.3891476743279,0.11390504047897515,87.08889091397282
84,0.09835325304234463,67.92206995090416,70.70491812623655,0.10350128995922082,73.27452018337259
85,0.09186463747938668,60.100511790943905,74.88087941406427,0.0947157687425767,63.815715254788785
86,0.10223369308594735,54.79805349620726,78.61282091307652,0.09550072612058069,57.229239933126216
87,0.10078825959451918,57.22397358357634,81.73948664420702,0.10330017375606199,55.0693496995206
88,0.09514065084252504,59.3423073952072,84.12634088461756,0.09769770449347213,58.98835086754063
89,0.08893019373986945,71.52224151540791,85.75773816960249,0.0921951445638719,63.42445120368567
90,0.08981493704172616,96.5903862605382,86.71104027444221,0.08859532778193936,83.73287354640401
91,0.08724869996013257,110.57129742539188,87.12359217765174,0.0891798540393001,105.46986339762302
92,0.08066888003817034,112.70712759853572,87.04024943419726,0.08411346471832028,111.9230365628421
93,0.07370047754349206,103.57041860837246,86.45185349336435,0.07716417083290376,109.6285018207301
94,0.06736248352415633,93.81704601941237,85.33140915231631,0.07047581561281305,97.54785379056595
95,0.08253584967001108,110.55871670585691,84.03690862320354,0.072801109876228,99.38790450890897
96,0.08312846570476407,131.8942152438637,83.7214235773459,0.08513177811907868,122.62267603711707
97,0.07617249036955846,129.28455741792752,84.61176125096007,0.0795242278411159,132.91735559029536
98,0.07250172710498942,117.71287760284964,86.3595171246176,0.07405450455689484,123.10757745343045
99,0.08126646317304541,100.47740609842036,88.85125166787596,0.07573897999612618,109.99958331768684
100,0.08030510834420397,87.59111304233058,91.1050582086252,0.08220868843125699,92.93043086035135
101,0.07586820467585775,76.94143004183269,92.76602252350575,0.07788799758462119,82.67191345317819
102,0.07382230882322927,67.4589802853295,93.64722577960123,0.07468078515986709,71.75400463978471
103,0.07138289970633602,63.07577732107456,93.67004734660473,0.07270577220162597,64.94888638395848
104,0.06627822071107559,58.950788104545474,93.00110091227415,0.06905954863597703,61.09402932503238
