,area,area_ac,ce_ac,id,petmed,petmed_ac,precmed,precmed_ac,q20_ac,q50_ac,q80_ac,qmed,qmed_ac,qmed_ac_inst,qrmed_ac,smax,tau_tramos
26,16.0108,16.0108,0.6813491400904101,27,799.1261516004972,799.1261516004972,1783.0677273459694,1783.0677273459694,0.16865157601246547,0.35403993979657294,0.8215615724877987,0.6163772731120216,0.616377273112021,0.6163519697146348,0.6163772731120216,100.27755218804286,0.9455498196271189
27,52.2529,52.2529,0.30484718129726013,28,1037.5193928651954,1037.5193928651954,714.4929426830288,714.4929426830288,0.05674515022532589,0.1614877547517278,0.4222234098681469,0.3606505166179961,0.3606505166179964,0.36067235324777214,0.3606505166179961,113.4479016571601,1.731980282727987
28,52.8865,52.8865,0.25101257670311994,29,1037.5193928651954,1037.5193928651954,613.5777139024966,613.5777139024966,0.045364065104025575,0.11572564373306195,0.29880095083417063,0.25811064634443215,0.25811064634443104,0.25809811046579906,0.25811064634443215,119.55850991432034,2.303479140739382
29,64.2677,117.1542,0.2504302761278451,30,1037.5193928651954,1037.5193928651954,613.5777139024966,613.5777139024967,0.1028025512322224,0.2625252727871927,0.6734056386534749,0.3123297920965186,0.5704404384409502,0.5704126015914494,0.5705006458142026,121.52753372379368,2.365450935332201
30,17.5117,373.7727,0.29695572217516336,31,996.9445350987902,1039.4284240278268,924.1477347892306,710.1224914983283,0.7982484948094175,1.5769323650917277,3.3369285417873478,0.19417893530572777,2.497632731112287,2.49760993130606,2.498001280950751,112.47279854218506,0.7242034188683116
31,65.026,65.026,0.3050465641782638,32,1037.5193928651954,1037.5193928651954,714.4929426830288,714.4929426830288,0.07495921765171917,0.21552575237704513,0.5832698583438295,0.44910423854252207,0.44910423854252396,0.44910462517947625,0.44910423854252207,113.09670387814006,6.097614505064763
32,40.1464,40.1464,0.33776140241466795,33,1054.846520112656,1054.846520112656,873.6901203989644,873.6901203989644,0.12104456650043162,0.23686689480029985,0.5111548655824826,0.3754136714465552,0.3754136714465552,0.37539610882248475,0.3754136714465552,120.95842550665037,3.056400561114165
33,84.0689,2542.6654000000003,0.5061909739150924,34,966.7340946412512,869.9015151051437,1187.085091241855,974.6247753235525,18.28657340872946,31.875248995588016,54.660185424787066,1.5095729366175679,39.74999607887133,39.74896649308729,39.768809686256894,113.45079020651096,1.3972359128457768
34,33.5795,33.5795,0.294427876155913,35,978.372302233286,978.372302233286,714.7524351078108,714.7524351078108,0.06777591967344374,0.14035188124962517,0.31755096565558066,0.22392615757338857,0.22392615757338846,0.22391538504147424,0.22392615757338857,105.38486910792277,2.6609570864924126
35,133.841,133.841,0.38655050044810707,36,869.6642686518094,869.6642686518094,777.2809977656538,777.2809977656538,0.2745841782467375,0.6491339468368447,1.724080917510212,1.2742935832711082,1.2742935832711104,1.274288524865168,1.2742935832711082,105.14678143684264,2.1055983535920606
36,174.938,174.938,0.40853643345284774,37,890.7994787226424,890.7994787226424,821.6668840854829,821.6668840854829,0.36589667976667806,0.8581617867144374,2.182632689212826,1.8608302909961287,1.8608302909961254,1.861007700018491,1.8608302909961287,99.35896938820675,4.366872804854579
37,71.9082,380.68719999999996,0.3810295578603582,38,978.372302233286,899.910492847829,613.5777139024966,766.7557416087081,0.8836123855968883,1.974556805959252,4.591472868680055,0.3892340768106212,3.524357951077858,3.5245113223359934,3.5246214812925527,101.27156141192137,2.5514725282233868
38,37.5415,446.6726,0.37143326973679863,39,978.372302233286,911.5013848725986,613.5777139024966,750.5535148468811,1.0115367285302088,2.246070504260545,5.171679677035647,0.2120119567219247,3.945915765781017,3.946062205840549,3.946553792042249,83.6576920388435,1.3538979070967052
39,3.8068,528.5953,0.38180573424469805,40,906.3132137261732,921.3462161897435,1133.8025268954325,783.3282037722573,1.604674365794965,3.2097570479908146,6.67925697711774,0.07000931722437613,5.0096287247941795,5.009724512135746,5.01038782153746,94.18806662508224,0.28249489667807337
40,44.5328,44.5328,0.4810926495071812,41,978.372302233286,978.372302233286,1133.8025268954325,1133.8025268954325,0.1740409662662465,0.37776896867236925,0.9685254916522718,0.7697366709152414,0.7697366709152431,0.7697001929487417,0.7697366709152414,109.64645779974127,2.21441386673155
41,28.4439,28.4439,0.32538382580950787,42,978.372302233286,978.372302233286,714.4929426830288,714.4929426830288,0.03671119197424409,0.09989739251199746,0.266737286583433,0.20954585798123554,0.20954585798123504,0.20954885826596423,0.20954585798123554,107.18752325845163,2.842786550263831
42,89.4405,185.56740000000002,0.7053400520094272,43,755.2610114384778,729.178520756585,1511.3177603334943,1712.0575103182618,2.5803522118681137,4.784107331637433,9.91224729936745,2.8146867397970947,7.10091984550638,7.100688029713668,7.101929368401993,92.57236879025432,3.396999598295304
43,51.5164,1366.7196,0.48029639577737715,44,1032.7263190240237,855.7132751848214,834.7340432912965,848.2783511825096,7.123287648240789,13.636581218371992,24.86233615747324,0.4641842347026736,17.645061108577586,17.64447009664192,17.652139857950225,118.04846214432287,0.5629772067808154
44,34.0689,1930.0011999999997,0.5338759762306663,45,966.7340946412512,851.593735996516,1213.1687037781128,1017.7631752246641,14.260932163204263,25.59833367986135,45.28307377989331,0.6683982773499602,33.23079441745958,33.229738746539454,33.24469496046592,107.6212060881865,1.1844698687605308
45,63.0838,63.0838,0.5123683514672068,46,906.3132137261732,906.3132137261732,1229.3061604012478,1229.3061604012478,0.45770964388984636,0.8105071671185127,1.679527006558535,1.2590884296712543,1.2590884296712503,1.2590286789897873,1.2590884296712543,111.54062032005676,2.3839778148048305
46,2.0551,1832.8485,0.5353069133515875,47,966.7340946412512,847.5701530578091,1213.1687037781128,1006.8500054891309,13.038402517084057,23.663530262796307,42.94402315827631,0.04011948916785377,31.30330771043837,31.30234402569495,31.31449030340266,113.79891373738366,0.16633266680085385
47,30.4913,30.4913,0.5118935553281857,48,906.3132137261732,906.3132137261732,1224.4692611812,1224.4692611812,0.22201947490882284,0.41247479571158163,0.8475705980992038,0.6056190434221016,0.6056190434221006,0.6055948822248414,0.6056190434221016,105.37077222669892,1.879097186359093
48,13.5116,1571.2414,0.4993329253955047,49,956.6639478220715,857.7943617473646,1224.506729047067,914.8033098193168,9.246316905286905,17.255994037072544,31.375938521622896,0.26995147261054186,22.743477927346216,22.74280946631132,22.751993616917293,112.15378185549268,0.833995721405762
49,43.4933,1800.3020999999999,0.5358290166364483,50,936.5236541837123,846.4392061450077,1161.0014787055975,1002.9287194072355,12.576850371370274,22.896869704171145,42.17503752748602,0.8131714049958215,30.65756917784842,30.656631593973575,30.66840787507956,111.95788736521266,0.6868114615078313
50,87.3822,191.0102,0.5827549950679877,51,865.69119393286,865.69119393286,1339.8207095155092,1368.896212391413,1.2970016195292886,2.7556013590138315,6.162552213794649,2.131347130707347,4.828465346158085,4.828400884539452,4.828674101857509,112.12306507975988,2.3720563080578
51,95.0944,95.0944,0.2711098517680132,52,945.1640735612107,945.1640735612107,476.25247743060345,476.25247743060345,0.003623685688332201,0.05189251732419193,0.45799241858130607,0.3890751762920598,0.3890751762920595,0.3890618308385771,0.3890751762920598,113.5647147848758,2.5006595998581886
52,80.1767,80.1767,0.282649220777034,53,945.1640735612107,945.1640735612107,476.25247743060345,476.25247743060345,0.0019473947760031045,0.037665514116562826,0.38656010191220674,0.3420024761298061,0.3420024761298056,0.3419911985217427,0.3420024761298061,101.08219793988592,3.134608121886955
53,31.831,31.831,0.25795630090199456,54,978.372302233286,978.372302233286,602.6743968182969,602.6743968182969,0.02609425645446739,0.07431269887453583,0.22472125362402823,0.15681052106117435,0.15681052106117446,0.15680585282243345,0.15681052106117435,121.78230148065344,4.59358147478695
54,0.3229,100.49780000000001,0.2755264886419231,55,978.372302233286,941.4086524007068,412.0012569773391,604.5089159150191,0.11368822837903222,0.26543498102030577,0.7692378289964594,0.0008963360175414853,0.5304184911677623,0.5303953740587851,0.5304228644297323,123.30764896786252,0.09128956497305359
55,43.2066,43.2066,0.53240432822009,56,774.0743562912072,774.0743562912072,1064.866084977059,1064.866084977059,0.21876324450333182,0.4486229268292615,1.025170204775783,0.7762161921216743,0.7762161921216766,0.7761803689176234,0.7762161921216743,87.63551400819448,2.60714230391753
56,68.3439,68.3439,0.2838631554627765,57,924.0182854425474,924.0182854425474,606.2728670567996,606.2728670567996,0.06513155717828695,0.1709013892221923,0.5103670037591799,0.3727116340890471,0.37271163408904634,0.37269321017763896,0.3727116340890471,107.7379040515859,4.333619963763745
